symbol,current_price,momentum_score,momentum_pct,momentum_standard,momentum_standard_pct,dollar_volume,pct_from_high,at_high,data_days
TRMB,82.58000183105469,0.49061620261607986,49.061620261607985,0.4621105258561573,46.21105258561573,134882659.00137633,-5.622855050223219,False,400
PAYC,233.88999938964844,0.4904018820345126,49.040188203451265,0.4649720519021767,46.49720519021767,147927509.92750853,-12.64939092496432,False,400
GS,741.8900146484375,0.47900221516858266,47.90022151685827,0.5257056456674174,52.57056456674174,1477116082.9870312,-0.9558738750704343,True,400
CNP,38.04999923706055,0.4756264609405092,47.56264609405092,0.4923433569926494,49.23433569926494,194371241.34433106,-2.846715614851203,True,400
CAH,148.10000610351562,0.4662005128219988,46.62005128219988,0.37189983935177007,37.189983935177004,377465838.026853,-12.075514155235256,False,400
RJF,165.27000427246094,0.4608727137175943,46.08727137175943,0.44712565893767,44.712565893767,169256357.472334,-4.5378951908741865,True,400
MS,148.02000427246094,0.44743680722753365,44.74368072275337,0.5139513916276512,51.395139162765126,762979673.6038482,-0.7110259897870064,True,400
EXPE,214.80999755859375,0.43656545774632494,43.65654577463249,0.6200579031545688,62.00579031545688,329824576.8738282,-0.8264120473137959,True,400
EBAY,99.22000122070312,0.4296606044907454,42.96606044907454,0.7204479341801497,72.04479341801498,492691012.3888934,-1.9080576135058203,True,400
EMR,133.77000427246094,0.4295346324632121,42.95346324632121,0.3076095206282492,30.76095206282492,446398928.2350433,-10.629062097291087,False,400
NCLH,25.049999237060547,0.4294403428586677,42.94403428586677,0.5237225318311995,52.37225318311995,340830604.3139264,-14.475935629688108,False,400
FAST,50.38999938964844,0.4212629518154789,42.12629518154789,0.5012662431498252,50.126624314982514,288923205.8587541,-0.4150179660184383,True,400
STT,115.4800033569336,0.4183178103353984,41.83178103353984,0.47582754139912997,47.582754139913,223505101.25622988,-0.14699365905954664,True,400
WYNN,114.30999755859375,0.41315369980252914,41.31536998025291,0.4929223187843179,49.29223187843179,202713249.59164888,-0.2704634274644735,True,400
JPM,296.239990234375,0.4129042497050013,41.290424970500126,0.41142727487456865,41.14272748745687,2486355362.5634375,-1.6761320214154773,True,400
TTWO,229.02999877929688,0.4103204202567923,41.032042025679225,0.43081144686525175,43.08114468652518,451074473.8266272,-6.548883193995502,False,400
TKO,186.1699981689453,0.4096332069726223,40.963320697262226,0.5620917354820096,56.209173548200965,169873575.43145385,-4.410554826540169,True,400
FOXA,59.41999816894531,0.4084652997854481,40.84652997854481,0.48731126450039586,48.73112645003958,198575069.06377715,-1.361227567519474,True,400
WELL,164.42999267578125,0.40702121949943715,40.70212194994372,0.43977627526127305,43.97762752612731,449137447.79228336,-3.4675643045188553,True,400
WDC,76.97000122070312,0.4067906742039986,40.67906742039986,0.5688305589280722,56.88305589280722,460767441.6762543,-2.3223372591149483,True,400
APO,134.1999969482422,0.4004946665251299,40.04946665251299,0.2439761977890995,24.397619778909952,428039022.1812561,-28.462160838873896,False,400
EXE,94.66000366210938,0.39972568359721605,39.972568359721606,0.35081732047441627,35.081732047441626,366057329.3084619,-22.072368275630605,False,400
PM,171.75,0.39500561687061886,39.50056168706189,0.4874112985721215,48.74112985721215,1013497414.7318871,-7.309940943609872,False,400
KR,69.55999755859375,0.39414174252707834,39.41417425270784,0.34663250963426684,34.663250963426684,515238607.7085444,-6.65760790893386,False,400
FOX,54.43000030517578,0.3928176607606344,39.28176607606344,0.466648630574404,46.6648630574404,55428845.3731755,-1.2965820049915866,True,400
CSCO,67.31999969482422,0.3907382797891201,39.073827978912014,0.37098402863977986,37.09840286397799,1435530950.5795996,-7.208825826240783,False,400
FTNT,80.0199966430664,0.3891540597544876,38.915405975448756,0.06099176061787781,6.099176061787781,667311705.8747059,-30.308311395446296,False,400
DE,495.989990234375,0.3842000682399278,38.42000682399278,0.33398634856715437,33.39863485671544,644816974.563457,-6.785536203872978,False,400
CME,269.5199890136719,0.38335514379675084,38.33551437967508,0.3451254528108083,34.51254528108083,623656117.0442213,-6.890163285436934,False,400
MOS,32.54999923706055,0.3809993260953275,38.09993260953275,0.20223395946962874,20.223395946962874,178369326.43587694,-14.857442775798479,False,400
DAL,61.689998626708984,0.3729961321184041,37.29961321184041,0.5536146069716017,55.36146069716017,530630530.1937927,-11.059504324278468,False,400
TEL,205.0,0.3697001536086444,36.97001536086444,0.3657029336292943,36.57029336292943,347569522.43369144,-3.647299636768231,True,400
WMB,57.06999969482422,0.36934571049852805,36.934571049852806,0.3301882430682528,33.01882430682528,459086718.8875671,-10.055163107014076,False,400
TSLA,340.010009765625,0.3674026154467438,36.74026154467438,0.522864707570408,52.2864707570408,29987010599.927376,-30.40283214913797,False,400
ROK,351.19000244140625,0.36241224314768217,36.24122431476822,0.34535106715792896,34.53510671579289,307382229.4212305,-2.3220541411196782,True,400
CTVA,73.37000274658203,0.3617346287072125,36.17346287072125,0.3663904498832138,36.63904498832138,307069682.9484595,-5.21896489394541,False,400
GL,141.24000549316406,0.3603240866341646,36.03240866341646,0.46085899655740414,46.08589965574041,86754435.33686768,-1.9166628519693973,True,400
GLW,65.7699966430664,0.356348548087734,35.6348548087734,0.6009877512603643,60.09877512603643,276239337.37242067,-1.0977494089226991,True,400
DIS,118.86000061035156,0.355960226417668,35.5960226417668,0.3216026024832106,32.16026024832106,1024095815.2396886,-4.675596853720732,True,400
NVDA,177.99000549316406,0.352489340121541,35.248934012154095,0.3855737162800461,38.55737162800461,28221872313.449642,-3.5179913186685896,True,400
KMI,26.700000762939453,0.3514848752615096,35.14848752615096,0.32990895506237417,32.990895506237415,414992922.026336,-12.436941331489182,False,400
BKR,44.7599983215332,0.3494966645216828,34.94966645216828,0.32814292497706443,32.81429249770645,305698202.0668471,-7.893385710071488,False,400
BX,170.5,0.349380040885934,34.9380040885934,0.2995814059136781,29.95814059136781,618029817.8444312,-13.306396204226834,False,400
IBM,242.08999633789062,0.3491770941086485,34.91770941086485,0.262257107391872,26.225710739187203,1300776268.5070314,-17.70434981739868,False,400
ULTA,529.5,0.34818326601365635,34.818326601365634,0.39005560573008125,39.005560573008125,311627125.6426074,-0.8612574042698773,True,400
NDAQ,94.75,0.34818127133892385,34.81812713389238,0.36620508512687744,36.62050851268774,301867450.46124876,-2.9499102063296867,True,400
BSX,106.16999816894531,0.3476716454090425,34.76716454090425,0.3471640839731014,34.71640839731014,760004783.9416809,-2.5426879111286937,True,400
RTX,156.24000549316406,0.3443285473864228,34.432854738642284,0.3591221579886785,35.912215798867855,786459413.5871826,-1.1725421376373335,True,400
DRI,208.5800018310547,0.343645563984434,34.364556398443405,0.38194077898823053,38.19407789882305,276636648.1144519,-7.9862630449943905,False,400
META,754.7899780273438,0.34024880120382583,34.02488012038258,0.4152299671062758,41.52299671062758,8954414736.027891,-5.206910137853216,False,400
BA,230.1199951171875,0.3335063947376664,33.35063947376664,0.3268754242951817,32.68754242951817,1765939357.958203,-5.179449997019791,False,400
BEN,25.389999389648438,0.32847760333618026,32.84776033361803,0.3644840806951497,36.44840806951497,94894478.58967894,-2.6457075769790284,True,400
IVZ,21.549999237060547,0.3268096267603626,32.68096267603626,0.3473874942653419,34.738749426534184,117172714.79640445,-0.41589720483514725,True,400
V,350.0400085449219,0.326732584775385,32.6732584775385,0.31431091987009196,31.431091987009196,2375616483.440808,-6.618756003443305,False,400
NI,42.939998626708984,0.325488297223536,32.5488297223536,0.3674032657557864,36.74032657557864,171463468.63513947,-1.3100430172669597,True,400
TT,424.1099853515625,0.32542454188442127,32.54245418844213,0.2174339325321608,21.74339325321608,545961524.0712671,-10.936814469609125,False,400
BLK,1148.1700439453125,0.324022611182607,32.4022611182607,0.35930247261938386,35.93024726193838,652034376.5633081,-2.024078233164306,True,400
GRMN,235.9199981689453,0.318878975881959,31.8878975881959,0.34284198592839976,34.28419859283998,187579546.0740692,-3.516687882775371,True,400
TDY,551.0599975585938,0.313328345824577,31.332834582457703,0.3160269937675575,31.60269937675575,209129435.7140039,-3.4176949108664867,True,400
ETN,347.6099853515625,0.29715968953086125,29.715968953086126,0.17148783535114132,17.14878353511413,858905509.6015869,-13.001805116742949,False,400
ORLY,102.30999755859375,0.2936669980093298,29.366699800932984,0.3483604571121064,34.83604571121064,458111113.6266992,-2.431816743195858,True,400
WMT,96.83000183105469,0.29338918201860453,29.33891820186045,0.2994968171205046,29.949681712050456,1601848034.5042388,-7.352337136231036,False,400
AMZN,228.83999633789062,0.2893786849179101,28.937868491791008,0.2705568572672492,27.05568572672492,9706402524.594463,-5.640775067446146,False,400
CBRE,164.41000366210938,0.2882216597454472,28.822165974544724,0.4648076157455099,46.48076157455099,224126896.25033206,-0.29110056966207276,True,400
TDG,1408.4599609375,0.28527400347900755,28.527400347900755,0.13194829030552624,13.194829030552624,475046579.43998533,-13.263087943053954,False,400
TMUS,251.9499969482422,0.2839343794102651,28.393437941026512,0.3070192443400386,30.701924434003857,1081507575.8016925,-8.539210061015046,False,400
ANET,133.25,0.28174431674550515,28.174431674550515,0.4976537077796883,49.76537077796883,1094646349.5245948,-6.155366684301478,False,400
LUV,32.77000045776367,0.2804468555038311,28.044685550383107,0.261582867063366,26.158286706336597,362373989.5676353,-13.67228332951127,False,400
MNST,62.84000015258789,0.28015321110126434,28.015321110126436,0.3367369154702493,33.67369154702493,386572183.049773,-5.85767767402563,False,400
BAC,49.47999954223633,0.2793787727869981,27.93787727869981,0.3081971872351259,30.81971872351259,1836433188.1087599,-0.36246537601462014,True,400
MCK,689.4500122070312,0.27793853024723747,27.793853024723745,0.24061833065790839,24.06183306579084,548179264.2941967,-6.564664310369494,False,400
WSM,203.4199981689453,0.274751950153975,27.475195015397503,0.4363024759572678,43.63024759572678,249228896.87486753,-6.720621447689412,False,400
CAT,435.6700134277344,0.2721786864386826,27.217868643868258,0.2903942065093883,29.03942065093883,1189498297.1286914,-1.2422034556427652,True,400
KKR,141.77000427246094,0.2698443188835702,26.98443188835702,0.20021020060710404,20.021020060710406,469977983.8689575,-16.45794260915431,False,400
AXP,319.1600036621094,0.26510449753209864,26.510449753209862,0.3098807982653551,30.988079826535508,832384428.7929981,-3.032147579196054,True,400
RF,26.760000228881836,0.2590934214417928,25.90934214417928,0.2811156358699489,28.11156358699489,329442938.767186,-1.2248740911239508,True,400
PH,752.3300170898438,0.25810664122267557,25.810664122267557,0.29726624438229377,29.726624438229376,464631289.8778662,-1.5261944912333458,True,400
XEL,74.26000213623047,0.2551444809790302,25.51444809790302,0.2806682248158334,28.066822481583344,236750438.83191377,-0.41571350390560147,True,400
AEE,101.94999694824219,0.2516867895184891,25.16867895184891,0.27558439827801506,27.558439827801507,153877906.53314638,-1.5831638648765578,True,400
LVS,55.04999923706055,0.2502715761892338,25.02715761892338,0.36163408994731716,36.16340899473172,232381316.59446198,-1.0722810956002138,True,400
WAB,195.74000549316406,0.24746706303525468,24.746706303525468,0.21820445941251632,21.82044594125163,228686655.82912537,-9.304928082932118,False,400
ATO,168.2100067138672,0.24577640701207049,24.57764070120705,0.32871757571900573,32.871757571900574,126451577.79975587,-0.3849306491383042,True,400
DDOG,131.22000122070312,0.2447766283142816,24.47766283142816,0.1144895838415978,11.44895838415978,1042035522.4992126,-22.84807160864939,False,400
HBAN,17.360000610351562,0.24266951357045108,24.26695135704511,0.2964389606569624,29.64389606569624,534448123.8733082,-3.0839190970375907,True,400
HLT,277.5,0.23933880795256157,23.933880795256158,0.28533284670470116,28.533284670470117,510720363.1472254,-0.7013495723924401,True,400
SOLV,73.55000305175781,0.2391887444562686,23.91887444562686,0.2328193637256306,23.28193637256306,68827048.2008551,-14.397108217884568,False,354
MO,67.66999816894531,0.23862363983601065,23.862363983601064,0.40610063045629086,40.61006304562908,557658413.90733,-1.3556856062126865,True,400
DLR,167.05999755859375,0.23804743092212033,23.804743092212032,0.14891787511701993,14.891787511701992,278735492.8484632,-13.760624590748083,False,400
UBER,96.79000091552734,0.23666301844292859,23.66630184429286,0.3172291302895567,31.722913028955666,1688500177.2679777,-0.9466258578823661,True,400
ALLE,172.24000549316406,0.23470025910078718,23.470025910078718,0.29935102211225906,29.935102211225907,146155505.56589356,-0.24902570240403765,True,400
CFG,50.77000045776367,0.23459668079440532,23.459668079440533,0.2829922669863032,28.29922669863032,232948253.977558,-0.029535078652165314,True,400
EVRG,72.30000305175781,0.23335352922944197,23.335352922944196,0.2899563961936611,28.99563961936611,162997965.58756346,-1.3492167359177465,True,400
CSGP,91.22000122070312,0.22979234803686666,22.979234803686666,0.20677345733614927,20.677345733614928,256786648.26784274,-6.373805876035455,False,400
CMI,402.29998779296875,0.22882841514040497,22.882841514040496,0.3603049874676114,36.03049874676114,314430066.27509034,-0.9864674610883695,True,400
TRV,276.2900085449219,0.22816120981394428,22.816120981394427,0.2951970831041082,29.51970831041082,339436687.0121729,-0.9855217588116139,True,400
RMD,293.7300109863281,0.22738763733649026,22.738763733649026,0.32092326270322014,32.09232627032201,254131489.2569299,-0.02722391100720145,True,400
WEC,108.54000091552734,0.22521238598865478,22.52123859886548,0.22396919290098039,22.39691929009804,217616635.81962708,-2.2083590665985087,True,400
PNR,108.5999984741211,0.22495691764307146,22.495691764307146,0.29344016879469814,29.344016879469812,168367654.659787,-1.1331724547935296,True,400
MAR,273.82000732421875,0.22405818771707775,22.405818771707775,0.23140541974159445,23.140541974159447,393710231.280813,-10.30137797740035,False,400
MTB,199.74000549316406,0.22320373026167362,22.32037302616736,0.2615413957333441,26.15413957333441,215246648.28470093,-9.656324511267867,False,400
COR,292.6000061035156,0.22138485555467846,22.138485555467845,0.23272517679113758,23.272517679113758,375530720.5459131,-5.055223385713359,False,400
WRB,72.13999938964844,0.21920774957782863,21.92077495778286,0.2832454790713872,28.32454790713872,147371886.18020782,-4.789504935155408,True,400
PSKY,16.0,0.21703377668967705,21.703377668967704,0.4685173522562507,46.85173522562507,228910675.4517784,-8.727898612183594,False,400
BR,262.17999267578125,0.21690738332390302,21.690738332390303,0.26111214640685065,26.111214640685066,173270791.9290161,-3.578393900659571,True,400
URI,929.9500122070312,0.21582671841538614,21.582671841538613,0.29433821469975907,29.433821469975907,470587792.19790524,-0.800042658524569,True,400
XYZ,79.12000274658203,0.21507989015996398,21.507989015996397,0.20517899326161193,20.517899326161192,820831624.3401282,-20.290146036877044,False,400
LHX,275.7699890136719,0.21179615629265514,21.179615629265513,0.2231059630136376,22.31059630136376,348797140.09827876,-1.6932839676421452,True,400
MSFT,507.2300109863281,0.2115590115796282,21.15590115796282,0.20488048379890844,20.488048379890845,10238233737.572144,-8.531125580174937,False,400
NEM,70.7699966430664,0.21147630219143454,21.147630219143455,0.3938575220092,39.385752200919995,717676600.5786045,-0.46413760638096546,True,400
MA,598.9600219726562,0.21098916464242357,21.098916464242357,0.2871944927468937,28.719449274689367,1689623935.0444043,-0.4669553928230874,True,400
SNA,333.0299987792969,0.20686407194460044,20.686407194460045,0.22483866137824227,22.483866137824226,107634035.48506348,-9.176540046900229,False,400
RSG,234.32000732421875,0.2034999469932035,20.34999469932035,0.15052064661548803,15.052064661548803,321798341.36229366,-9.226363356070289,False,400
ABNB,129.9199981689453,0.20343299413603755,20.343299413603756,0.10401085853184844,10.401085853184844,610945878.0044028,-20.746657735842454,False,400
AMP,516.9199829101562,0.2033059671751436,20.33059671751436,0.20673700774791093,20.673700774791094,229348201.29157102,-10.364006378008582,False,400
CBOE,246.42999267578125,0.20242195092798476,20.242195092798475,0.20496453233975842,20.496453233975842,200059638.96762452,-3.463004445772777,True,400
GEN,31.579999923706055,0.20081649161161264,20.081649161161263,0.24747747128702313,24.747747128702315,120801552.95576546,-1.595475124982737,True,400
AZO,4110.60986328125,0.19963651315200104,19.963651315200103,0.2836750444656886,28.36750444656886,498041426.6875,-1.8336068751803825,True,400
PPL,36.900001525878906,0.19704071208559815,19.704071208559814,0.20751235351220854,20.751235351220853,225603667.05263048,-1.2841078879630152,True,400
